timestamp_utc,device_id,user_id_hash,event_type,action,result,status_code,os,os_version,app_id,ip,geo_lat,geo_lon,compliance_state,message
2025-10-12 20:55:32,D028,7232175699828772128,config_change,config_change,fail,403,Android,12,com.company.chat,11.51.119.0,13.308139,110.801861,compliant,configuration updated
2025-10-31 03:15:15,D047,1240152481447320737,login,login,success,500,Android,13,com.company.chat,52.47.86.230,-69.4491365,-162.397945,compliant,profile install fail
2025-10-11 14:09:27,D028,1806450133081836746,logout,logout,success,401,iOS,12,com.company.mail,190.116.123.92,11.6762845,-48.656954,noncompliant,configuration updated
2025-10-17 05:18:32,D033,1383708899982102654,config_change,config_change,fail,401,iOS,12,com.company.mail,87.118.229.38,20.8488315,163.721484,noncompliant,app blocked by policy
2025-10-23 05:14:53,D002,-901936167551535517,login,login,success,401,iOS,14.8,com.company.vpn,74.191.109.224,-77.735910,-155.010697,compliant,login success
2025-10-23 12:36:40,D047,1576661225940945361,update,update,success,500,iOS,15.2,com.company.mdm,7.25.168.62,-46.5683955,44.561218,compliant,profile install fail
2025-10-14 03:22:18,D034,1084600039119807572,config_change,config_change,success,400,iOS,13,com.company.chat,86.202.172.116,24.4499935,13.258803,noncompliant,configuration updated
2025-10-03 05:46:15,D042,-3549102336327290119,install,install,success,500,Android,14.8,com.company.vpn,137.185.86.194,-62.4915445,54.772870,compliant,login success
2025-10-28 04:22:39,D022,-7847747844562147526,login,login,success,400,iOS,14.8,com.company.mail,49.182.115.120,82.756707,-106.590342,compliant,login failed
2025-10-11 17:56:17,D005,-510210958446322624,login,login,success,200,iOS,16.1,com.company.mdm,28.10.75.134,54.2676715,48.318150,compliant,jailbreak/root detected
2025-10-04 15:29:25,D009,-3532788998632578221,config_change,config_change,success,400,Android,11,com.company.vpn,169.181.88.185,73.1758765,-178.046467,compliant,login success
2025-10-06 21:40:32,D043,-4096630390857772193,update,update,success,403,Android,13,com.company.mail,12.154.81.184,27.8670125,139.544444,compliant,login success
2025-10-13 23:29:43,D026,-390717082083052883,install,install,success,200,iOS,15.2,com.company.vpn,200.223.252.0,-5.2061805,-130.313450,noncompliant,login failed
2025-10-13 15:58:52,D028,2584727741171705491,logout,logout,success,400,iOS,11,com.company.mail,170.29.122.181,27.383827,-35.309782,compliant,configuration updated
2025-10-10 08:05:49,D035,3822970643482446231,login,login,success,400,iOS,11,com.company.mdm,198.184.27.81,54.802332,129.462104,noncompliant,login failed
2025-10-14 16:41:51,D026,8928191578338274580,login,login,fail,200,Android,16.1,com.company.mdm,197.153.152.218,-12.3275195,29.238907,noncompliant,app blocked by policy
2025-10-18 02:23:00,D045,4533860922169686105,config_change,config_change,success,403,iOS,15.2,com.company.chat,168.30.59.145,39.432665,-114.792440,compliant,login success
2025-10-23 06:53:29,D038,-7629001551434153063,config_change,config_change,fail,401,iOS,14.8,com.company.mdm,143.154.124.111,82.9915375,-117.755122,compliant,login success
2025-10-25 04:29:14,D033,8706309921757743571,login,login,success,200,iOS,13,com.company.vpn,190.149.115.247,55.7963195,-176.977942,noncompliant,login success
2025-10-08 11:43:12,D037,5931769743043272077,logout,logout,success,200,iOS,11,com.company.chat,195.210.253.245,-64.3312405,-138.743784,noncompliant,login failed
2025-10-11 18:02:05,D043,-8248188939603763295,install,install,success,403,iOS,13,com.company.chat,138.229.180.245,-6.8661525,-162.643867,noncompliant,profile install fail
2025-10-16 03:46:19,D049,-7359845727597806583,login,login,fail,500,iOS,14.8,com.company.vpn,130.246.225.246,74.5521735,37.396906,noncompliant,login failed
2025-10-09 20:16:17,D023,-2852252461358048912,login,login,success,401,Android,15.2,com.company.mdm,111.205.124.80,-25.124765,161.390614,noncompliant,jailbreak/root detected
2025-10-14 10:36:24,D042,-952702108071021369,config_change,config_change,fail,500,Android,13,com.company.mail,103.240.143.125,65.1528265,61.972061,compliant,profile install fail
2025-10-13 10:57:26,D008,-7467140501251746137,login,login,success,400,Android,16.1,com.company.vpn,204.165.217.55,84.834194,55.671147,noncompliant,login failed
2025-10-19 19:43:21,D044,2252451113086155037,install,install,success,401,iOS,14.8,com.company.mdm,214.110.219.74,31.3692075,-148.847698,noncompliant,login success
2025-10-12 22:18:10,D001,-848981905169441580,install,install,success,401,iOS,13,com.company.mdm,147.251.48.2,71.7074205,21.656172,noncompliant,jailbreak/root detected
2025-10-09 15:13:45,D001,-4583464138111488430,login,login,fail,400,iOS,16.1,com.company.vpn,183.87.36.214,46.708574,-146.703161,noncompliant,login failed
2025-10-14 17:48:06,D003,-550045253659009093,install,install,success,200,Android,15.2,com.company.vpn,148.229.167.7,37.8636195,123.415466,compliant,profile install fail
2025-10-30 21:18:22,D050,8075607067320875587,config_change,config_change,success,403,iOS,15.2,com.company.vpn,130.91.76.157,53.9235725,63.684266,compliant,app blocked by policy
2025-10-08 15:06:34,D002,-4347348066794121941,logout,logout,success,401,Android,13,com.company.vpn,33.35.213.101,-47.649082,-167.210768,noncompliant,login failed
2025-10-22 15:00:50,D045,-2938716565857423445,login,login,success,200,Android,15.2,com.company.vpn,74.165.44.85,31.8293525,173.278583,noncompliant,profile install fail
2025-10-23 19:56:24,D020,7843078913965689117,logout,logout,success,400,Android,16.1,com.company.chat,160.112.70.173,-27.344774,-44.369687,compliant,profile install fail
2025-10-25 10:37:20,D023,-3347848274329207261,config_change,config_change,success,500,Android,14.8,com.company.mail,159.125.59.179,-65.817681,173.279982,noncompliant,login failed
2025-10-03 16:12:08,D038,8967335597195556484,install,install,fail,500,Android,16.1,com.company.chat,170.235.41.190,-40.6101515,59.120764,noncompliant,jailbreak/root detected
2025-10-24 04:27:41,D033,8439671797447336595,login,login,success,500,iOS,16.1,com.company.mail,86.130.55.174,-42.298526,150.031910,noncompliant,login success
2025-10-27 08:44:45,D034,1930365638025717252,config_change,config_change,success,400,Android,11,com.company.mail,86.124.38.139,65.7502145,-128.026488,noncompliant,jailbreak/root detected
2025-10-14 20:26:00,D021,-2781904298002404385,login,login,success,401,Android,13,com.company.mdm,125.98.15.140,28.1657255,5.297436,noncompliant,app blocked by policy
2025-10-17 02:52:40,D045,9193894883150483414,install,install,success,400,Android,13,com.company.mdm,185.213.57.193,-6.922057,5.121830,compliant,jailbreak/root detected
2025-10-06 04:16:11,D037,-988297118823610827,install,install,success,200,Android,16.1,com.company.vpn,131.215.227.222,40.249902,-42.707569,noncompliant,jailbreak/root detected
2025-10-18 17:16:27,D039,-6951775665702096452,install,install,success,403,iOS,12,com.company.mdm,209.37.100.140,49.357431,-66.859919,compliant,configuration updated
2025-10-03 10:15:09,D006,7786394652483302741,install,install,success,500,Android,14.8,com.company.vpn,109.164.148.82,-22.4071255,-38.986660,noncompliant,login failed
2025-10-04 20:07:22,D013,-2323796226325853750,logout,logout,fail,400,Android,12,com.company.mail,217.253.113.90,23.354026,-51.253966,noncompliant,app blocked by policy
2025-10-12 11:21:02,D041,-3811895888267209746,config_change,config_change,fail,403,Android,11,com.company.vpn,103.65.70.215,-70.0352835,32.532118,compliant,configuration updated
2025-10-14 20:49:37,D045,8302373790393439425,login,login,success,200,Android,15.2,com.company.vpn,139.205.81.84,80.293988,90.484963,noncompliant,login success
2025-10-09 08:43:03,D036,5408433664416966341,logout,logout,success,200,Android,15.2,com.company.mdm,53.54.39.101,-68.495615,-81.919187,noncompliant,app blocked by policy
2025-10-12 15:26:15,D040,-5007211558438811555,config_change,config_change,success,500,Android,15.2,com.company.mdm,221.180.3.29,-64.492988,-28.580641,noncompliant,profile install fail
2025-10-10 14:03:58,D049,-8935723420931578418,logout,logout,success,401,Android,13,com.company.vpn,78.47.250.215,41.825616,-116.578586,noncompliant,app blocked by policy
2025-10-28 22:53:30,D005,-1595805231414023369,install,install,success,401,Android,12,com.company.mail,87.52.58.153,29.2798915,39.818668,compliant,login failed
2025-10-07 08:50:36,D015,-4968194698726912291,update,update,success,400,iOS,11,com.company.mdm,45.240.242.101,-74.4983755,162.368558,noncompliant,jailbreak/root detected
2025-10-25 12:38:42,D030,-9120994877025655794,update,update,fail,403,Android,12,com.company.mail,107.141.164.155,39.2300895,-64.814863,noncompliant,app blocked by policy
2025-10-10 00:58:37,D001,-1199907313226796377,install,install,success,403,Android,12,com.company.vpn,148.130.69.61,65.718334,39.101050,noncompliant,login failed
2025-10-29 00:29:45,D018,-6387379698471541248,update,update,success,403,Android,13,com.company.mdm,206.146.67.155,15.007795,59.539082,compliant,app blocked by policy
2025-10-12 01:29:27,D009,3737324779600736650,config_change,config_change,success,403,iOS,14.8,com.company.mdm,31.128.62.112,25.657705,133.502157,compliant,app blocked by policy
2025-10-31 04:41:54,D012,-5127986644152063781,login,login,success,401,iOS,11,com.company.chat,170.146.247.68,-56.6186445,131.057647,noncompliant,app blocked by policy
2025-10-30 02:27:37,D018,-5966695358745892831,update,update,success,200,Android,14.8,com.company.mail,64.134.8.152,88.6489695,-96.712334,noncompliant,login failed
2025-10-18 03:57:10,D042,-4850352797061392626,login,login,success,200,iOS,15.2,com.company.vpn,5.2.57.33,3.823071,140.303677,compliant,jailbreak/root detected
2025-10-20 06:22:50,D010,-439959206498758444,logout,logout,fail,200,iOS,11,com.company.chat,161.15.191.97,22.931648,-16.124114,noncompliant,login failed
2025-10-24 00:46:55,D039,-9031729937292307279,config_change,config_change,success,200,iOS,16.1,com.company.mail,77.179.228.247,-45.698668,172.491778,compliant,profile install fail
2025-10-05 01:31:47,D037,-6860870219800765425,update,update,success,400,iOS,12,com.company.vpn,118.219.20.5,-84.4194815,-30.112488,compliant,configuration updated
2025-10-20 05:15:23,D050,7815092772644944455,install,install,success,500,iOS,12,com.company.mail,103.145.67.246,-41.3214205,-30.369645,noncompliant,jailbreak/root detected
2025-10-13 17:49:10,D028,1836277239443141032,install,install,fail,401,iOS,11,com.company.mdm,130.114.225.201,36.3836245,40.739295,compliant,app blocked by policy
2025-10-14 19:31:27,D024,-2738653177694924472,update,update,success,403,iOS,13,com.company.chat,172.10.67.209,-81.7202875,104.983190,noncompliant,app blocked by policy
2025-10-19 09:13:24,D028,-8821305936064380023,config_change,config_change,success,400,iOS,16.1,com.company.mdm,185.67.113.171,80.8923465,-74.247640,compliant,app blocked by policy
2025-10-27 18:28:38,D037,-8758721500269925145,config_change,config_change,success,401,iOS,11,com.company.chat,77.140.127.248,-54.1606045,-80.698410,compliant,app blocked by policy
2025-11-01 11:16:06,D014,1117294358349639915,install,install,success,401,Android,12,com.company.chat,8.244.61.180,-55.9962725,176.573086,compliant,jailbreak/root detected
2025-11-01 08:35:21,D013,-874522328840633463,login,login,success,403,Android,12,com.company.vpn,31.116.97.17,-50.8720805,21.519354,noncompliant,configuration updated
2025-10-08 20:04:33,D046,1648851608877585752,update,update,success,200,iOS,16.1,com.company.vpn,199.53.88.238,-44.9244365,45.428351,noncompliant,configuration updated
2025-10-20 22:18:36,D016,9160538323524783710,install,install,success,401,Android,12,com.company.chat,196.89.231.156,-61.9636485,-66.568513,noncompliant,configuration updated
2025-10-09 01:47:29,D036,1038032044629187458,install,install,success,403,Android,16.1,com.company.chat,63.117.21.152,44.465452,-55.970400,compliant,login success
2025-10-13 09:33:08,D047,-5398604595416762219,logout,logout,success,500,iOS,15.2,com.company.vpn,23.78.225.142,22.971457,-112.827174,noncompliant,profile install fail
2025-10-09 20:16:32,D047,994519854666769554,config_change,config_change,success,500,Android,14.8,com.company.vpn,200.12.191.52,81.595829,-106.387308,noncompliant,login failed
2025-10-30 05:04:03,D024,-1215969623801861504,logout,logout,success,500,iOS,16.1,com.company.mail,10.48.104.218,1.367416,17.991101,compliant,jailbreak/root detected
2025-10-17 17:31:20,D019,4210588995495374064,logout,logout,success,403,iOS,14.8,com.company.chat,2.68.15.172,41.4472735,-155.313642,noncompliant,app blocked by policy
2025-10-03 08:13:20,D029,-1256691507599812041,install,install,fail,200,Android,11,com.company.mail,193.169.36.151,13.8380945,44.033794,compliant,app blocked by policy
2025-10-29 04:35:43,D032,2533377348533660109,login,login,success,200,iOS,15.2,com.company.chat,134.178.226.73,-54.484759,-163.354346,compliant,login failed
2025-10-12 01:54:35,D008,-7654701499635500163,config_change,config_change,success,500,iOS,12,com.company.mdm,169.226.118.228,-76.838336,31.495050,noncompliant,app blocked by policy
2025-10-12 17:44:56,D020,3553278858633541423,config_change,config_change,success,401,iOS,12,com.company.mail,50.36.233.215,-87.309482,-173.715046,compliant,configuration updated
2025-10-09 22:37:04,D014,-4025271849051888019,install,install,success,400,iOS,15.2,com.company.mail,102.14.2.50,-84.3281525,124.703505,compliant,login success
2025-10-15 18:37:25,D027,-4608939612865003444,update,update,success,403,Android,14.8,com.company.vpn,139.95.251.140,-7.5276525,-70.699564,noncompliant,configuration updated
2025-10-10 19:52:45,D019,254701536540408083,update,update,fail,400,Android,13,com.company.vpn,203.251.41.172,-43.075674,-16.614875,noncompliant,login success
2025-10-22 08:57:38,D035,-1408977286002496379,logout,logout,success,401,iOS,14.8,com.company.mail,73.53.158.122,-80.799056,37.758697,compliant,profile install fail
2025-10-09 00:20:57,D039,979421134279040973,config_change,config_change,success,403,iOS,11,com.company.chat,162.53.253.142,43.0127615,99.438374,noncompliant,profile install fail
2025-10-07 02:42:13,D033,-7040580412429552010,config_change,config_change,success,200,iOS,11,com.company.chat,204.79.167.83,-32.9530395,175.864452,noncompliant,login success
2025-10-29 03:05:48,D006,7933819122198941311,logout,logout,success,500,iOS,13,com.company.chat,103.123.21.48,46.757180,-52.134555,compliant,login failed
2025-10-27 02:54:26,D031,-6037474723405986806,config_change,config_change,success,401,iOS,12,com.company.mdm,204.227.124.33,-11.1873155,127.290720,noncompliant,login success
2025-10-28 01:28:06,D031,2401391969687710569,install,install,success,401,iOS,15.2,com.company.chat,121.117.234.203,65.239276,140.976732,noncompliant,configuration updated
2025-10-31 11:14:55,D032,-2019235190892406940,install,install,success,403,iOS,11,com.company.mail,139.107.221.191,-88.1318865,15.588929,noncompliant,profile install fail
2025-10-10 21:22:33,D021,-5942029387005568967,login,login,success,403,iOS,13,com.company.mdm,57.96.65.238,-28.3867095,47.237801,noncompliant,login success
2025-10-28 00:56:51,D013,7843138541132522729,config_change,config_change,success,403,Android,14.8,com.company.vpn,125.66.169.171,63.940792,-44.884913,noncompliant,jailbreak/root detected
2025-10-16 14:37:12,D009,-6550556296269866037,install,install,success,403,iOS,14.8,com.company.vpn,10.34.164.216,-74.925552,-50.487496,compliant,profile install fail
2025-10-07 19:10:46,D036,6886533848786630360,login,login,success,200,iOS,14.8,com.company.mdm,221.9.55.41,-10.984352,-57.072760,compliant,configuration updated
2025-10-15 03:10:20,D010,1598556254741514867,update,update,success,401,Android,11,com.company.mdm,181.215.89.148,-72.076859,31.000128,noncompliant,login failed
2025-10-21 07:31:30,D030,4827876808305601466,config_change,config_change,fail,400,iOS,14.8,com.company.chat,155.28.209.207,-70.0402605,-85.359009,noncompliant,profile install fail
2025-10-21 09:30:34,D033,6470061492470267197,install,install,success,401,Android,12,com.company.mdm,157.171.43.94,62.7143495,26.466732,compliant,app blocked by policy
2025-10-21 08:22:22,D035,7310397570868120685,update,update,success,500,Android,11,com.company.chat,161.224.26.140,-75.4889765,83.249014,compliant,configuration updated
2025-10-15 05:04:48,D016,5197395476869429581,config_change,config_change,success,403,iOS,16.1,com.company.mdm,123.172.23.206,-15.808029,-156.223810,noncompliant,app blocked by policy
2025-10-20 23:22:44,D043,-7123227054536969430,logout,logout,success,200,iOS,12,com.company.chat,198.125.0.207,33.501804,-72.514663,compliant,app blocked by policy
2025-10-24 11:09:11,D007,-400494329199421939,config_change,config_change,success,200,iOS,11,com.company.vpn,70.50.165.67,-88.298581,-68.663476,compliant,app blocked by policy
2025-10-04 00:16:07,D017,-8352185633061570268,install,install,success,403,iOS,16.1,com.company.mdm,194.77.11.155,-27.336444,-60.229845,noncompliant,configuration updated
2025-10-29 13:09:30,D046,5493167151487621158,update,update,success,200,iOS,15.2,com.company.chat,145.238.243.72,80.307972,34.917977,compliant,configuration updated
2025-10-16 06:19:13,D006,3779510098239298713,update,update,success,200,Android,15.2,com.company.chat,180.40.36.157,2.1778605,171.457403,compliant,login success
2025-10-18 05:46:55,D021,3739725506673683086,login,login,success,401,Android,15.2,com.company.vpn,15.110.22.48,-8.470195,1.331994,noncompliant,jailbreak/root detected
2025-10-23 22:41:07,D044,8554529926212361756,logout,logout,fail,200,Android,12,com.company.vpn,165.160.78.116,66.4949845,55.131140,noncompliant,jailbreak/root detected
2025-10-16 18:49:02,D010,-1409846123589134599,logout,logout,success,401,Android,16.1,com.company.mail,122.15.126.9,7.6088635,115.567212,noncompliant,profile install fail
2025-10-03 22:16:35,D044,3269487668830477215,config_change,config_change,fail,403,Android,12,com.company.chat,34.209.154.155,-11.340303,113.572086,noncompliant,configuration updated
2025-10-29 23:46:55,D017,1821331870592715140,update,update,success,400,Android,11,com.company.mail,158.69.85.102,-6.9285835,138.001971,compliant,app blocked by policy
2025-10-31 23:43:31,D037,4981131701573693920,install,install,success,401,iOS,13,com.company.mdm,220.11.226.57,-19.3429535,148.639160,noncompliant,login success
2025-10-26 08:03:40,D037,6943021756728256445,login,login,success,403,Android,15.2,com.company.chat,27.1.68.93,-5.299295,-86.511865,compliant,configuration updated
2025-10-18 17:18:51,D013,790208212760231957,config_change,config_change,success,400,iOS,13,com.company.mail,212.205.47.60,81.5951335,-79.159961,noncompliant,app blocked by policy
2025-10-06 19:42:44,D003,3776350653662660888,config_change,config_change,success,400,iOS,16.1,com.company.chat,184.93.198.245,36.4356515,80.341666,noncompliant,login failed
2025-10-30 18:53:41,D013,6038147640916512242,logout,logout,success,401,Android,15.2,com.company.chat,69.216.3.174,21.567324,145.734475,noncompliant,profile install fail
2025-10-29 18:09:07,D048,3155236584770952055,install,install,success,403,iOS,15.2,com.company.vpn,201.108.40.254,-6.8693805,102.987572,noncompliant,jailbreak/root detected
2025-10-24 14:55:40,D024,6814716381355799399,login,login,success,200,Android,12,com.company.mail,167.100.30.128,-1.332875,81.645974,noncompliant,profile install fail
2025-10-23 21:04:15,D044,-1237930050015759822,install,install,success,401,iOS,13,com.company.vpn,4.248.186.21,49.4451875,15.996784,noncompliant,login success
2025-10-29 23:50:51,D040,-2333390244956216195,config_change,config_change,success,500,iOS,13,com.company.mail,126.37.212.62,-82.723102,73.748012,noncompliant,configuration updated
2025-10-27 19:13:23,D020,-7539086592775287555,update,update,fail,200,iOS,16.1,com.company.mdm,1.165.24.34,-50.7014895,162.655597,compliant,login success
2025-10-18 00:19:27,D016,-3248693152162480636,config_change,config_change,fail,403,Android,13,com.company.mdm,47.24.15.101,0.099500,-3.038455,compliant,app blocked by policy
2025-10-12 13:40:20,D042,2565880561480243872,login,login,success,500,Android,16.1,com.company.mail,7.207.47.180,48.8061675,69.829430,noncompliant,login failed
2025-10-21 15:21:26,D029,-6750609662758294478,update,update,success,401,iOS,13,com.company.chat,2.97.128.227,-71.026091,8.845827,noncompliant,login success
2025-10-19 01:09:51,D026,2681163232330688938,install,install,fail,200,Android,14.8,com.company.vpn,157.23.218.210,27.674811,-133.460030,compliant,login success
2025-10-15 19:59:53,D022,-3482727659142735084,logout,logout,success,500,iOS,14.8,com.company.vpn,135.46.178.193,13.646886,-24.717773,compliant,login failed
2025-10-31 02:38:51,D022,-7565492286411296345,logout,logout,success,500,iOS,16.1,com.company.vpn,35.170.164.147,85.8102895,13.427564,compliant,jailbreak/root detected
2025-10-17 10:19:14,D017,2321589496617852303,logout,logout,fail,200,iOS,14.8,com.company.chat,210.144.205.33,22.109658,94.068584,compliant,jailbreak/root detected
2025-10-16 19:28:43,D021,2701902665145215551,login,login,fail,200,iOS,13,com.company.mdm,197.215.82.248,-49.3465025,-171.046671,compliant,configuration updated
2025-10-29 14:06:50,D005,1431533032057936632,update,update,success,401,iOS,11,com.company.vpn,101.102.155.51,-67.603320,-73.291255,compliant,configuration updated
2025-10-10 14:45:13,D043,-8161172829880662334,config_change,config_change,success,200,iOS,11,com.company.mdm,178.63.15.169,4.3716075,173.378403,noncompliant,configuration updated
2025-10-16 21:24:56,D007,1946262584243209862,update,update,success,403,iOS,14.8,com.company.chat,109.30.171.158,-36.2072405,4.111790,compliant,login success
2025-11-01 03:33:26,D009,3210522781575205319,install,install,success,500,Android,11,com.company.chat,22.40.180.34,-31.219602,-118.039440,noncompliant,jailbreak/root detected
2025-10-06 09:51:06,D039,-5769096124827726821,update,update,fail,200,iOS,11,com.company.mdm,108.34.121.39,87.964200,-132.150628,compliant,app blocked by policy
2025-11-01 18:45:27,D022,-3306006438460230811,update,update,success,200,Android,11,com.company.chat,81.210.153.126,-32.4339985,-43.784474,noncompliant,profile install fail
2025-10-13 06:09:50,D010,-3943070212064551686,update,update,fail,200,iOS,11,com.company.mail,150.80.171.223,-78.519507,-146.524207,noncompliant,login failed
2025-10-16 08:05:13,D036,-5457038458258093350,login,login,success,500,Android,13,com.company.mail,204.126.113.64,-5.678608,-92.060286,noncompliant,profile install fail
2025-10-03 13:50:03,D043,6423954786633030153,update,update,success,200,Android,12,com.company.chat,116.8.93.175,-21.073344,-53.990370,noncompliant,login success
2025-10-10 07:49:50,D037,5460671005861586122,config_change,config_change,success,403,iOS,14.8,com.company.chat,90.13.135.239,-38.805517,70.001680,noncompliant,login success
2025-10-28 07:12:25,D049,290348418254794017,install,install,success,403,iOS,12,com.company.chat,202.33.102.161,-5.0034115,114.520183,compliant,login failed
2025-10-28 01:38:22,D018,4288049407876336101,install,install,success,401,iOS,15.2,com.company.vpn,51.242.120.50,34.1448195,-44.557239,noncompliant,login success
2025-10-06 07:57:59,D010,2692795880477367708,login,login,fail,500,iOS,11,com.company.mdm,57.237.156.57,-29.0539765,166.469622,noncompliant,profile install fail
2025-10-07 02:14:30,D011,1395232980722002981,install,install,success,401,iOS,14.8,com.company.vpn,29.133.174.151,51.615659,10.382577,compliant,jailbreak/root detected
2025-10-25 15:39:06,D004,-1548995592150336391,login,login,success,403,Android,12,com.company.mdm,126.88.180.168,38.216881,93.508211,noncompliant,profile install fail
2025-10-11 03:14:56,D014,-9040469508955624930,config_change,config_change,fail,403,iOS,16.1,com.company.mdm,97.148.99.49,-68.0143315,-91.721901,noncompliant,login success
2025-10-14 01:25:35,D015,-7400405809577088946,update,update,success,200,iOS,15.2,com.company.chat,203.226.30.142,86.8308195,-45.307935,compliant,login failed
2025-10-25 11:24:23,D049,-7038885307845944746,install,install,success,200,iOS,11,com.company.mdm,48.194.200.39,-44.658503,-159.442143,compliant,login failed
2025-10-13 14:52:00,D025,-6124666554325340098,config_change,config_change,success,500,Android,14.8,com.company.mdm,24.6.149.233,-9.305121,-8.077788,compliant,app blocked by policy
2025-10-12 01:24:47,D002,-6775465681146120055,update,update,success,401,Android,12,com.company.mdm,48.245.189.99,73.196351,-118.089706,noncompliant,profile install fail
2025-10-08 21:38:21,D008,-580189451942660140,update,update,fail,401,iOS,12,com.company.mdm,57.62.175.183,80.384850,6.570123,noncompliant,login success
2025-10-21 13:34:54,D028,-7803293490523324330,login,login,success,500,Android,12,com.company.mail,92.141.54.255,-80.6559975,-11.217729,noncompliant,profile install fail
2025-10-22 06:19:44,D048,6708651902045427711,install,install,success,400,iOS,12,com.company.mail,124.55.117.139,66.139293,-120.562087,compliant,profile install fail
2025-10-31 05:37:50,D023,-4508756964674129548,logout,logout,success,400,Android,15.2,com.company.vpn,15.184.224.97,13.4653145,-61.134822,compliant,configuration updated
2025-10-08 02:08:27,D005,-3960477958691734098,logout,logout,success,403,Android,12,com.company.mdm,212.196.145.249,-89.6603685,-26.161654,noncompliant,configuration updated
2025-10-08 05:43:24,D021,2317148500837001241,logout,logout,success,403,Android,13,com.company.chat,69.121.6.182,25.6293885,54.545893,noncompliant,jailbreak/root detected
2025-10-29 22:07:37,D004,-6941381237724154661,install,install,success,401,Android,11,com.company.mail,212.61.163.222,-82.1743575,155.765410,compliant,profile install fail
2025-10-19 12:17:01,D019,-4964451405569656373,login,login,success,200,Android,11,com.company.mail,6.187.62.237,-36.4804995,152.366582,noncompliant,jailbreak/root detected
2025-10-18 13:17:51,D042,-814405191101445130,logout,logout,success,403,iOS,14.8,com.company.mdm,78.223.142.229,63.766805,-102.603377,compliant,profile install fail
2025-10-26 17:14:40,D046,2577270415198724375,login,login,success,400,iOS,15.2,com.company.mdm,79.146.223.50,-31.574854,75.545070,noncompliant,jailbreak/root detected
2025-10-07 19:18:36,D034,-7598307707428348426,config_change,config_change,fail,401,Android,11,com.company.mdm,83.177.163.171,3.3116985,-95.636834,noncompliant,configuration updated
2025-10-22 08:14:20,D039,8014597489950780531,login,login,success,401,iOS,16.1,com.company.mail,182.247.175.252,2.265536,18.182146,noncompliant,profile install fail
2025-10-25 12:07:03,D017,2387538150912303286,config_change,config_change,success,401,iOS,12,com.company.vpn,117.153.233.29,39.086472,-111.075445,noncompliant,profile install fail
2025-10-24 07:29:32,D042,7693337207285622231,update,update,fail,200,Android,12,com.company.mdm,38.79.24.118,7.253373,-78.611827,noncompliant,login failed
2025-10-29 23:09:06,D043,1667294090541367748,config_change,config_change,fail,403,Android,14.8,com.company.chat,33.175.167.207,38.476190,-158.089231,noncompliant,login failed
2025-10-21 21:24:15,D014,-614344539939584549,install,install,success,403,iOS,15.2,com.company.vpn,87.28.154.244,19.0255665,-141.556086,compliant,login success
2025-10-25 21:12:33,D019,-3642972411532734605,login,login,success,500,iOS,13,com.company.chat,25.44.59.234,-29.8777935,98.723777,compliant,jailbreak/root detected
2025-10-25 15:25:15,D025,-9009478395146064498,logout,logout,fail,500,iOS,13,com.company.mdm,64.68.65.105,50.918751,179.214540,compliant,app blocked by policy
